,ipc_all,lag_1,lag_2,lag_3,lag_6,lag_9,lag_12,oil_cb,sugar_bol,chicken_tj,oil2_tj,oil2_bol,sugar_tj,rice4_tj,sugar_cb,rice3_po,sugar_or,sugar_sc,rice4_su,ycorn_tj,chicken_bol,papa2_tj,oil2_po,sugar_lp,papaya_tr,oil_sc,banana_co,rice_bol,milk_sc,chicken_tr,pineapple_tr,rice2_lp,rice3_su,ufv,paprika_or,squash_co,papa1_po,rice2_po,flour_lp,chicken_po,silver,chicken_lp,ycorn_sc,chicken_sc,tomato_co,libor,platano_co,sugar_po,carrot_co,tomato_tj,oil_tr,lard_lp,rice4_or,freq
2019-06-25,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.8,160.0,12.5,9.0,8.1,160.0,220.0,150.0,230.0,170.0,155.0,240.0,65.0,11.88,31.25,7.5,155.0,425.0,9.16,75.0,290.0,5.7,13.0,425.0,215.0,245.0,2.30544,80.0,41.88,30.0,200.0,178.89,13.25,15.3715,11.88,60.0,10.0,130.0,2.18275,57.5,165.0,60.0,30.0,8.3,215.0,250.0,day
2019-06-26,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.42,160.0,12.5,6.75,7.5,160.0,220.0,150.0,230.0,170.0,155.0,240.0,65.0,11.75,31.25,6.89,150.0,425.0,9.16,75.0,290.0,5.7,13.0,425.0,215.0,245.0,2.30555,85.0,41.88,30.0,200.0,178.89,13.25,15.2692,11.75,60.0,10.0,130.0,2.19975,57.5,165.0,60.0,30.0,8.3,215.0,250.0,day
2019-06-27,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.42,160.0,12.5,6.75,7.33,160.0,220.0,145.0,230.0,170.0,155.0,240.0,65.0,11.75,31.25,6.89,150.0,425.0,9.16,75.0,290.0,5.7,13.0,425.0,215.0,245.0,2.30566,85.0,41.88,30.0,200.0,178.89,13.0,15.2585,11.75,60.0,9.0,130.0,2.21338,57.5,165.0,60.0,22.5,6.6,215.0,250.0,day
2019-06-28,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,155.0,240.0,65.0,11.58,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,13.0,425.0,215.0,245.0,2.30577,80.0,41.88,30.0,200.0,178.89,13.0,15.315,11.58,60.0,8.5,130.0,2.2005,57.5,165.0,70.0,22.5,6.98,215.0,250.0,day
2019-06-29,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,155.0,240.0,65.0,11.58,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,13.0,425.0,215.0,245.0,2.30588,80.0,41.88,30.0,200.0,178.89,13.0,15.258333333333333,11.58,60.0,8.0,130.0,2.2065,57.5,165.0,70.0,22.5,6.98,215.0,250.0,day
2019-06-30,,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,155.0,240.0,65.0,11.58,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,13.0,425.0,215.0,245.0,2.30599,80.0,41.88,30.0,200.0,178.89,13.0,15.201666666666666,11.58,60.0,8.0,130.0,2.2125,57.5,165.0,70.0,22.5,6.98,215.0,250.0,day
2019-06-30,1.7297968619952808,1.6911347860138148,1.348656318175201,1.062693760616762,1.5070667893564815,0.91895033589533,3.171480013113448,10.736666666666668,160.0,12.5,8.625,7.982333333333333,160.0,220.0,150.0,230.0,170.0,155.0,240.0,65.0,12.671333333333331,31.25,7.398333333333331,154.16666666666666,411.6666666666667,9.16,75.0,288.7083333333333,5.7,14.283333333333331,425.0,215.0,245.0,2.304425,83.0,41.88,30.08333333333333,200.0,178.89,14.018333333333334,15.028406666666664,12.617666666666668,60.0,10.683333333333334,130.0,2.3051186666666665,57.5,165.0,61.0,36.41666666666666,8.111333333333334,215.0,250.0,month
2019-06-30,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.528571428571428,160.0,12.5,7.392857142857143,7.595714285714286,160.0,220.0,147.14285714285714,230.0,170.0,155.0,240.0,65.0,11.714285714285714,31.25,7.064285714285714,151.42857142857142,425.0,9.16,75.0,289.4642857142857,5.7,13.071428571428571,425.0,215.0,245.0,2.30566,82.14285714285714,41.88,30.0,200.0,178.89,13.164285714285716,15.30252857142857,11.714285714285714,60.0,9.0,130.0,2.203608571428572,57.5,165.0,64.28571428571429,25.714285714285715,7.491428571428572,215.0,250.0,week
2019-07-01,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,155.0,240.0,65.0,11.58,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,12.0,425.0,215.0,245.0,2.30609,85.0,41.88,30.0,200.0,178.89,13.0,15.145,11.58,60.0,8.0,130.0,2.2185,57.5,165.0,70.0,30.0,6.98,215.0,250.0,day
2019-07-02,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.42,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,12.0,425.0,215.0,245.0,2.30619,85.0,41.88,32.5,200.0,178.89,13.0,15.3165,11.42,60.0,9.0,130.0,2.22638,57.5,165.0,70.0,32.5,6.98,215.0,250.0,day
2019-07-03,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.42,31.25,6.89,150.0,425.0,9.16,75.0,288.75,5.7,12.0,425.0,215.0,245.0,2.30629,85.0,41.88,32.5,200.0,178.89,12.4,15.305,11.42,60.0,9.5,130.0,2.20888,57.5,165.0,65.0,30.0,6.98,215.0,250.0,day
2019-07-04,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.0,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,10.0,425.0,215.0,245.0,2.30639,85.0,41.88,32.5,200.0,178.89,11.9,15.2871,11.42,60.0,9.5,130.0,2.20063,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-05,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.0,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,10.0,425.0,215.0,245.0,2.30649,90.0,41.88,32.5,200.0,178.89,11.9,14.9988,11.42,60.0,8.5,130.0,2.20975,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-06,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.0,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,10.0,425.0,215.0,245.0,2.30659,90.0,41.88,32.5,200.0,178.89,11.9,15.009866666666666,11.42,60.0,8.5,130.0,2.2253333333333334,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-07,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.0,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,10.0,425.0,215.0,245.0,2.30669,90.0,41.88,32.5,200.0,178.89,11.9,15.020933333333334,11.42,60.0,8.5,130.0,2.2409166666666667,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-07,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.71428571428572,240.0,65.0,11.202857142857145,31.25,6.89,150.0,425.0,9.16,75.0,288.0357142857143,5.7,10.857142857142858,425.0,215.0,245.0,2.30639,87.14285714285714,41.88,32.142857142857146,200.0,178.89,12.285714285714286,15.15474285714286,11.44285714285714,60.0,8.785714285714286,130.0,2.218627142857143,57.5,165.0,66.42857142857143,34.642857142857146,6.98,215.0,250.0,week
2019-07-08,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.0,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,11.0,425.0,215.0,245.0,2.30679,90.0,41.88,32.5,200.0,178.89,11.9,15.032,11.67,60.0,9.5,130.0,2.2565,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-09,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.4,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,11.0,425.0,215.0,245.0,2.30689,90.0,41.88,32.5,200.0,178.89,11.9,15.107,11.67,60.0,9.8,130.0,2.25675,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-10,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.4,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,11.0,425.0,215.0,245.0,2.30699,90.0,41.88,32.5,200.0,178.89,11.9,15.2412,11.67,60.0,10.0,130.0,2.26238,57.5,165.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-11,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,150.0,240.0,65.0,11.4,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,11.0,425.0,215.0,245.0,2.3071,90.0,41.88,32.5,200.0,178.89,11.9,15.122,11.25,60.0,10.0,130.0,2.21263,57.5,160.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-12,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,160.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.4,31.25,6.89,150.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30721,80.0,41.88,33.75,200.0,178.89,11.9,15.2192,11.25,60.0,10.0,130.0,2.22925,57.5,160.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-13,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.4,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30732,80.0,41.88,33.75,200.0,181.62,11.9,15.274033333333334,11.33,60.0,10.0,130.0,2.22521,57.5,150.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-14,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.4,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30743,80.0,41.88,33.75,200.0,181.62,11.9,15.328866666666666,11.33,60.0,10.0,130.0,2.22117,57.5,150.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-14,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,158.57142857142858,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,147.85714285714286,240.0,65.0,11.342857142857143,31.25,6.89,151.42857142857142,425.0,9.16,75.0,287.5,5.7,10.785714285714286,425.0,215.0,245.0,2.3071042857142854,85.71428571428571,41.88,33.035714285714285,200.0,179.67000000000002,11.9,15.189185714285712,11.452857142857145,60.0,9.9,130.0,2.237698571428571,57.5,159.28571428571428,65.0,37.5,6.98,215.0,250.0,week
2019-07-15,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.58,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30754,85.0,41.88,35.0,200.0,181.62,11.9,15.3837,11.58,60.0,11.0,130.0,2.21713,57.5,150.0,65.0,37.5,6.98,215.0,250.0,day
2019-07-16,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.67,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30765,75.0,41.88,35.0,200.0,181.62,11.75,15.559,11.67,60.0,11.0,130.0,2.207,57.5,150.0,65.0,50.0,6.98,215.0,250.0,day
2019-07-17,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,145.0,230.0,170.0,145.0,240.0,65.0,11.9,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,10.5,425.0,215.0,245.0,2.30776,75.0,41.88,35.0,200.0,181.62,11.75,15.968,11.67,60.0,12.0,130.0,2.19875,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
2019-07-18,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,145.0,240.0,65.0,12.2,31.25,6.89,155.0,425.0,9.16,75.0,287.5,5.7,12.5,425.0,215.0,245.0,2.30787,80.0,41.88,35.0,200.0,181.62,11.75,16.35,12.06,60.0,13.0,130.0,2.17425,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
2019-07-19,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,145.0,240.0,65.0,12.5,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,13.5,425.0,215.0,245.0,2.30798,75.0,41.88,37.5,200.0,181.62,11.75,16.1988,12.13,60.0,13.5,130.0,2.14425,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
2019-07-20,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,145.0,240.0,65.0,12.85,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,13.5,425.0,215.0,245.0,2.30809,75.0,41.88,37.5,200.0,181.62,11.75,16.2536,12.78,60.0,13.5,130.0,2.156416666666667,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
2019-07-21,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,145.0,240.0,65.0,12.85,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,13.5,425.0,215.0,245.0,2.3082,75.0,41.88,37.5,200.0,181.62,11.75,16.3084,12.78,60.0,13.5,130.0,2.1685833333333333,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
2019-07-21,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,147.85714285714286,230.0,170.0,145.0,240.0,65.0,12.221428571428572,31.25,6.89,155.0,425.0,9.16,75.0,288.57142857142856,5.7,12.071428571428571,425.0,215.0,245.0,2.3078700000000003,77.14285714285714,41.88,36.07142857142857,200.0,181.62000000000003,11.771428571428572,16.003071428571428,12.095714285714283,60.0,12.5,130.0,2.1809114285714286,57.5,150.0,65.0,55.35714285714285,6.98,215.0,250.0,week
2019-07-22,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,145.0,240.0,65.0,13.0,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,14.0,425.0,215.0,245.0,2.30831,80.0,41.88,37.5,200.0,181.62,11.75,16.3632,12.93,60.0,13.5,130.0,2.18075,57.5,150.0,65.0,47.5,6.98,215.0,250.0,day
2019-07-23,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,140.0,240.0,65.0,13.08,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30842,80.0,41.88,37.5,200.0,181.62,13.25,16.405,13.1,60.0,13.5,130.0,2.18488,57.5,150.0,65.0,42.5,6.98,215.0,250.0,day
2019-07-24,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,230.0,170.0,140.0,240.0,65.0,13.08,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30853,82.5,41.88,37.5,200.0,181.62,13.25,16.602,13.1,60.0,13.0,130.0,2.18313,57.5,150.0,65.0,45.0,6.98,215.0,250.0,day
2019-07-25,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.13,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30864,82.5,41.88,40.0,200.0,181.62,13.25,16.412,13.1,60.0,13.0,130.0,2.1775,57.5,150.0,60.0,60.0,6.98,215.0,250.0,day
2019-07-26,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.13,31.25,6.89,155.0,425.0,9.16,75.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30875,80.0,41.88,40.0,200.0,181.62,13.25,16.3989,13.1,60.0,13.0,130.0,2.20488,57.5,150.0,60.0,65.0,6.98,215.0,250.0,day
2019-07-27,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.18,31.25,6.89,155.0,425.0,9.16,70.0,290.0,5.7,15.25,425.0,215.0,245.0,2.30886,80.0,41.88,40.0,200.0,181.62,13.25,16.418766666666667,13.18,60.0,13.0,130.0,2.2020033333333333,57.5,150.0,60.0,65.0,6.98,215.0,250.0,day
2019-07-28,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.18,31.25,6.89,155.0,425.0,9.16,70.0,290.0,5.7,15.25,425.0,215.0,245.0,2.30897,80.0,41.88,40.0,200.0,181.62,13.25,16.438633333333335,13.18,60.0,13.0,130.0,2.199126666666667,57.5,150.0,60.0,65.0,6.98,215.0,250.0,day
2019-07-28,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,235.7142857142857,170.0,140.71428571428572,240.0,65.0,13.111428571428572,31.25,6.89,155.0,425.0,9.16,73.57142857142857,290.0,5.7,14.928571428571429,425.0,215.0,245.0,2.30864,80.71428571428571,41.88,38.92857142857143,200.0,181.62000000000003,13.035714285714286,16.43407142857143,13.098571428571429,60.0,13.142857142857142,130.0,2.190324285714286,57.5,150.0,62.142857142857146,55.71428571428572,6.98,215.0,250.0,week
2019-07-29,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.25,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30908,85.0,41.88,43.13,200.0,181.62,14.0,16.4585,13.35,60.0,13.0,130.0,2.19625,57.5,150.0,65.0,45.0,6.98,215.0,250.0,day
2019-07-30,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,150.0,240.0,170.0,140.0,240.0,65.0,13.5,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30919,80.0,41.88,43.75,200.0,181.62,14.0,16.5695,13.35,60.0,13.5,130.0,2.19163,57.5,150.0,65.0,45.0,6.98,215.0,250.0,day
2019-07-31,,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,155.0,12.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,13.63,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.3093,80.0,41.88,43.75,200.0,181.62,14.0,16.2645,13.35,60.0,13.8,130.0,2.20688,57.5,150.0,65.0,50.0,6.98,215.0,250.0,day
2019-07-31,1.9180861715430544,1.7297968619952808,1.6911347860138148,1.348656318175201,1.427647369634144,1.313720960381448,2.444780873185892,10.42,156.93548387096774,12.5,6.75,7.38,160.0,220.0,147.4193548387097,232.25806451612905,170.0,145.48387096774192,240.0,65.0,12.113870967741937,31.25,6.89,153.06451612903226,429.8387096774193,9.16,74.19354838709677,288.6693548387097,5.7,12.435483870967742,425.0,215.0,245.0,2.3076645161290323,82.58064516129032,41.88,35.86709677419355,200.0,180.5632258064516,12.417741935483871,15.766451612903223,12.150967741935483,60.0,11.30967741935484,130.0,2.2060545161290324,57.5,155.48387096774192,64.6774193548387,45.88709677419355,6.98,215.0,250.0,month
2019-08-01,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,14.0,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30941,85.0,41.88,43.75,200.0,181.62,14.5,16.3355,13.35,60.0,13.8,130.0,2.22688,57.5,150.0,60.0,57.5,6.98,215.0,250.0,day
2019-08-02,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,14.08,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30952,75.0,41.88,43.75,200.0,178.89,14.5,16.2043,13.63,60.0,13.8,130.0,2.133,57.5,150.0,65.0,57.5,6.98,215.0,250.0,day
2019-08-03,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,14.08,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30963,75.0,41.88,43.75,200.0,178.89,14.5,16.268266666666666,13.63,60.0,14.0,130.0,2.117293333333333,57.5,150.0,65.0,57.5,6.98,215.0,250.0,day
2019-08-04,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,14.08,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30974,75.0,41.88,43.75,200.0,178.89,14.5,16.332233333333335,13.63,60.0,14.0,130.0,2.1015866666666665,57.5,150.0,65.0,57.5,6.98,215.0,250.0,day
2019-08-04,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.071428571428571,6.75,7.38,160.0,220.0,153.57142857142858,240.0,170.0,140.0,240.0,65.0,13.802857142857144,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.0,425.0,215.0,245.0,2.30941,79.28571428571429,41.88,43.66142857142857,200.0,180.45,14.285714285714286,16.34754285714286,13.47,60.0,13.7,130.0,2.1676457142857144,57.5,150.0,64.28571428571429,52.85714285714285,6.98,215.0,250.0,week
2019-08-05,,1.9180861715430544,1.7297968619952808,1.6911347860138148,0.9508641646410744,1.4977979479357195,1.816083864907592,10.42,155.0,13.5,6.75,7.38,160.0,220.0,155.0,240.0,170.0,140.0,240.0,65.0,14.28,31.25,6.89,155.0,475.0,9.16,70.0,290.0,5.7,15.5,425.0,215.0,245.0,2.30985,80.0,41.88,43.75,200.0,178.89,14.5,16.3962,14.25,60.0,14.0,130.0,2.08588,57.5,150.0,65.0,60.0,6.98,215.0,250.0,day
